age_group,Comune,Sesso,Popolazione,Year
Middle-age,Cologno Monzese,Maschi,11373,2013
Middle-age,Colturano,Femmine,537,2013
Middle-age,Colturano,Maschi,553,2013
Middle-age,Corbetta,Femmine,4700,2013
Middle-age,Corbetta,Maschi,4851,2013
Middle-age,Cormano,Femmine,5118,2013
Middle-age,Cormano,Maschi,5009,2013
Middle-age,Cornaredo,Femmine,5221,2013
Middle-age,Cornaredo,Maschi,5092,2013
Middle-age,Corsico,Femmine,8474,2013
Middle-age,Corsico,Maschi,8244,2013
Middle-age,Cuggiono,Femmine,2094,2013
Middle-age,Cuggiono,Maschi,2109,2013
Middle-age,Cusago,Femmine,990,2013
Middle-age,Cusago,Maschi,980,2013
Middle-age,Cusano Milanino,Femmine,4684,2013
Middle-age,Cusano Milanino,Maschi,4398,2013
Middle-age,Dairago,Femmine,1640,2013
Middle-age,Dairago,Maschi,1608,2013
Middle-age,Dresano,Femmine,801,2013
Middle-age,Dresano,Maschi,805,2013
Middle-age,Gaggiano,Femmine,2416,2013
Middle-age,Gaggiano,Maschi,2342,2013
Middle-age,Garbagnate Milanese,Femmine,7036,2013
Middle-age,Garbagnate Milanese,Maschi,6687,2013
Middle-age,Gessate,Femmine,2348,2013
Middle-age,Gessate,Maschi,2352,2013
Middle-age,Gorgonzola,Femmine,5060,2013
Middle-age,Gorgonzola,Maschi,4958,2013
Middle-age,Grezzago,Femmine,749,2013
Middle-age,Grezzago,Maschi,828,2013
Middle-age,Gudo Visconti,Femmine,452,2013
Middle-age,Gudo Visconti,Maschi,437,2013
Middle-age,Inveruno,Femmine,2171,2013
Middle-age,Inveruno,Maschi,2183,2013
Middle-age,Inzago,Femmine,2718,2013
Middle-age,Inzago,Maschi,2743,2013
Middle-age,Lacchiarella,Femmine,2214,2013
Middle-age,Lacchiarella,Maschi,2207,2013
Middle-age,Lainate,Femmine,6625,2013
Middle-age,Lainate,Maschi,6433,2013
Middle-age,Legnano,Femmine,15222,2013
Middle-age,Legnano,Maschi,15032,2013
Middle-age,Liscate,Femmine,1089,2013
Middle-age,Liscate,Maschi,1143,2013
Middle-age,Locate di Triulzi,Femmine,2594,2013
Middle-age,Locate di Triulzi,Maschi,2596,2013
Middle-age,Magenta,Femmine,5753,2013
Middle-age,Magenta,Maschi,5628,2013
Middle-age,Magnago,Femmine,2413,2013
Middle-age,Magnago,Maschi,2435,2013
Middle-age,Marcallo con Casone,Femmine,1559,2013
Middle-age,Marcallo con Casone,Maschi,1607,2013
Middle-age,Masate,Femmine,894,2013
Middle-age,Masate,Maschi,945,2013
Middle-age,Mediglia,Femmine,3150,2013
Middle-age,Mediglia,Maschi,3246,2013
Middle-age,Melegnano,Femmine,4250,2013
Middle-age,Melegnano,Maschi,4187,2013
Middle-age,Melzo,Femmine,4666,2013
Middle-age,Melzo,Maschi,4514,2013
Middle-age,Mesero,Femmine,1042,2013
Middle-age,Mesero,Maschi,1115,2013
Middle-age,Milano,Femmine,330455,2013
Middle-age,Milano,Maschi,309536,2013
Middle-age,Morimondo,Femmine,298,2013
Middle-age,Morimondo,Maschi,323,2013
Middle-age,Motta Visconti,Femmine,1978,2013
Middle-age,Motta Visconti,Maschi,2037,2013
Middle-age,Nerviano,Femmine,4415,2013
Middle-age,Nerviano,Maschi,4313,2013
Middle-age,Nosate,Femmine,182,2013
Middle-age,Nosate,Maschi,184,2013
Middle-age,Novate Milanese,Femmine,5088,2013
Middle-age,Novate Milanese,Maschi,4826,2013
Middle-age,Noviglio,Femmine,1236,2013
Middle-age,Noviglio,Maschi,1224,2013
Middle-age,Opera,Femmine,3560,2013
Middle-age,Opera,Maschi,3326,2013
Middle-age,Ossona,Femmine,1060,2013
Middle-age,Ossona,Maschi,1123,2013
Middle-age,Ozzero,Femmine,407,2013
Middle-age,Ozzero,Maschi,392,2013
Middle-age,Paderno Dugnano,Femmine,12218,2013
Middle-age,Paderno Dugnano,Maschi,11766,2013
Middle-age,Pantigliate,Femmine,1557,2013
Middle-age,Pantigliate,Maschi,1478,2013
Middle-age,Parabiago,Femmine,7004,2013
Middle-age,Parabiago,Maschi,7113,2013
Middle-age,Paullo,Femmine,2838,2013
Middle-age,Paullo,Maschi,2791,2013
Middle-age,Pero,Femmine,2790,2013
Middle-age,Pero,Maschi,2708,2013
Middle-age,Peschiera Borromeo,Femmine,6163,2013
Middle-age,Peschiera Borromeo,Maschi,5876,2013
Middle-age,Pessano con Bornago,Femmine,2435,2013
Middle-age,Pessano con Bornago,Maschi,2329,2013
Middle-age,Pieve Emanuele,Femmine,4136,2013
Middle-age,Pieve Emanuele,Maschi,3981,2013
Middle-age,Pioltello,Femmine,9161,2013
Middle-age,Pioltello,Maschi,9429,2013
Middle-age,Pogliano Milanese,Femmine,2142,2013
Middle-age,Pogliano Milanese,Maschi,2137,2013
Middle-age,Pozzo d'Adda,Femmine,1558,2013
Middle-age,Pozzo d'Adda,Maschi,1706,2013
Middle-age,Pozzuolo Martesana,Femmine,2189,2013
Middle-age,Pozzuolo Martesana,Maschi,2147,2013
Middle-age,Pregnana Milanese,Femmine,1845,2013
Middle-age,Pregnana Milanese,Maschi,1871,2013
Middle-age,Rescaldina,Femmine,3593,2013
Middle-age,Rescaldina,Maschi,3677,2013
Middle-age,Rho,Femmine,12980,2013
Middle-age,Rho,Maschi,12559,2013
Middle-age,Robecchetto con Induno,Femmine,1256,2013
Middle-age,Robecchetto con Induno,Maschi,1293,2013
Middle-age,Robecco sul Naviglio,Femmine,1813,2013
Middle-age,Robecco sul Naviglio,Maschi,1893,2013
Middle-age,Rodano,Femmine,1249,2013
Middle-age,Rodano,Maschi,1192,2013
Middle-age,Rosate,Femmine,1426,2013
Middle-age,Rosate,Maschi,1437,2013
Middle-age,Rozzano,Femmine,10392,2013
Middle-age,Rozzano,Maschi,10027,2013
Middle-age,San Colombano al Lambro,Femmine,1806,2013
Middle-age,San Colombano al Lambro,Maschi,1837,2013
Middle-age,San Donato Milanese,Femmine,7877,2013
Middle-age,San Donato Milanese,Maschi,7383,2013
Middle-age,San Giorgio su Legnano,Femmine,1732,2013
Middle-age,San Giorgio su Legnano,Maschi,1718,2013
Middle-age,San Giuliano Milanese,Femmine,9496,2013
Middle-age,San Giuliano Milanese,Maschi,9640,2013
Middle-age,San Vittore Olona,Femmine,2135,2013
Middle-age,San Vittore Olona,Maschi,2134,2013
Middle-age,San Zenone al Lambro,Femmine,1147,2013
Middle-age,San Zenone al Lambro,Maschi,1176,2013
Middle-age,Santo Stefano Ticino,Femmine,1342,2013
Middle-age,Santo Stefano Ticino,Maschi,1333,2013
Middle-age,Sedriano,Femmine,2960,2013
Middle-age,Sedriano,Maschi,3007,2013
Middle-age,Segrate,Femmine,8777,2013
Middle-age,Segrate,Maschi,8084,2013
Middle-age,Senago,Femmine,5537,2013
Middle-age,Senago,Maschi,5406,2013
Middle-age,Sesto San Giovanni,Femmine,19882,2013
Middle-age,Sesto San Giovanni,Maschi,19069,2013
Middle-age,Settala,Femmine,2002,2013
Middle-age,Settala,Maschi,1983,2013
Middle-age,Settimo Milanese,Femmine,5336,2013
Middle-age,Settimo Milanese,Maschi,5137,2013
Middle-age,Solaro,Femmine,3637,2013
Middle-age,Solaro,Maschi,3654,2013
Middle-age,Trezzano Rosa,Femmine,1350,2013
Middle-age,Trezzano Rosa,Maschi,1358,2013
Middle-age,Trezzano sul Naviglio,Femmine,5225,2013
Middle-age,Trezzano sul Naviglio,Maschi,5101,2013
Middle-age,Trezzo sull'Adda,Femmine,3043,2013
Middle-age,Trezzo sull'Adda,Maschi,2941,2013
Middle-age,Tribiano,Femmine,934,2013
Middle-age,Tribiano,Maschi,978,2013
Middle-age,Truccazzano,Femmine,1571,2013
Middle-age,Truccazzano,Maschi,1725,2013
Middle-age,Turbigo,Femmine,1802,2013
Middle-age,Turbigo,Maschi,1805,2013
Middle-age,Vanzaghello,Femmine,1369,2013
Middle-age,Vanzaghello,Maschi,1322,2013
Middle-age,Vanzago,Femmine,2441,2013
Middle-age,Vanzago,Maschi,2397,2013
Middle-age,Vaprio d'Adda,Femmine,2118,2013
Middle-age,Vaprio d'Adda,Maschi,2261,2013
Middle-age,Vermezzo con Zelo,Femmine,1503,2013
Middle-age,Vermezzo con Zelo,Maschi,1474,2013
Middle-age,Vernate,Femmine,879,2013
Middle-age,Vernate,Maschi,954,2013
Middle-age,Vignate,Femmine,2445,2013
Middle-age,Vignate,Maschi,2362,2013
Middle-age,Villa Cortese,Femmine,1602,2013
Middle-age,Villa Cortese,Maschi,1597,2013
Middle-age,Vimodrone,Femmine,4545,2013
Middle-age,Vimodrone,Maschi,4349,2013
Middle-age,Vittuone,Femmine,2338,2013
Middle-age,Vittuone,Maschi,2308,2013
Middle-age,Vizzolo Predabissi,Femmine,1069,2013
Middle-age,Vizzolo Predabissi,Maschi,1015,2013
Middle-age,Zibido San Giacomo,Femmine,1809,2013
Middle-age,Zibido San Giacomo,Maschi,1789,2013
Old,Abbiategrasso,Femmine,4022,2013
Old,Abbiategrasso,Maschi,2771,2013
Old,Albairate,Femmine,497,2013
Old,Albairate,Maschi,341,2013
Old,Arconate,Femmine,645,2013
Old,Arconate,Maschi,473,2013
Old,Arese,Femmine,2465,2013
Old,Arese,Maschi,2178,2013
Old,Arluno,Femmine,1276,2013
Old,Arluno,Maschi,950,2013
Old,Assago,Femmine,676,2013
Old,Assago,Maschi,598,2013
Old,Baranzate,Femmine,1089,2013
Old,Baranzate,Maschi,854,2013
Old,Bareggio,Femmine,1892,2013
Old,Bareggio,Maschi,1483,2013
Old,Basiano,Femmine,318,2013
Old,Basiano,Maschi,280,2013
Old,Basiglio,Femmine,600,2013
Old,Basiglio,Maschi,566,2013
Old,Bellinzago Lombardo,Femmine,416,2013
Old,Bellinzago Lombardo,Maschi,322,2013
Old,Bernate Ticino,Femmine,359,2013
Old,Bernate Ticino,Maschi,289,2013
Old,Besate,Femmine,215,2013
Old,Besate,Maschi,165,2013
Old,Binasco,Femmine,985,2013
Old,Binasco,Maschi,687,2013
Old,Boffalora sopra Ticino,Femmine,483,2013
Old,Boffalora sopra Ticino,Maschi,382,2013
Old,Bollate,Femmine,4449,2013
Old,Bollate,Maschi,3321,2013
Old,Bresso,Femmine,4153,2013
Old,Bresso,Maschi,3036,2013
Old,Bubbiano,Femmine,157,2013
Old,Bubbiano,Maschi,141,2013
Old,Buccinasco,Femmine,2292,2013
Old,Buccinasco,Maschi,2054,2013
Old,Buscate,Femmine,564,2013
Old,Buscate,Maschi,403,2013
Old,Bussero,Femmine,909,2013
Old,Bussero,Maschi,697,2013
Old,Busto Garolfo,Femmine,1592,2013
Old,Busto Garolfo,Maschi,1102,2013
Old,Calvignasco,Femmine,84,2013
Old,Calvignasco,Maschi,76,2013
Old,Cambiago,Femmine,572,2013
Old,Cambiago,Maschi,469,2013
Old,Canegrate,Femmine,1546,2013
Old,Canegrate,Maschi,1195,2013
Old,Carpiano,Femmine,276,2013
Old,Carpiano,Maschi,224,2013
Old,Carugate,Femmine,1398,2013
Old,Carugate,Maschi,1066,2013
Old,Casarile,Femmine,307,2013
Old,Casarile,Maschi,258,2013
Old,Casorezzo,Femmine,528,2013
Old,Casorezzo,Maschi,430,2013
Old,Cassano d'Adda,Femmine,2186,2013
Old,Cassano d'Adda,Maschi,1573,2013
Old,Cassina de' Pecchi,Femmine,1535,2013
Old,Cassina de' Pecchi,Maschi,1280,2013
Old,Cassinetta di Lugagnano,Femmine,183,2013
Old,Cassinetta di Lugagnano,Maschi,136,2013
Old,Castano Primo,Femmine,1399,2013
Old,Castano Primo,Maschi,929,2013
Old,Cernusco sul Naviglio,Femmine,3984,2013
Old,Cernusco sul Naviglio,Maschi,2951,2013
Old,Cerro Maggiore,Femmine,1866,2013
Old,Cerro Maggiore,Maschi,1328,2013
Old,Cerro al Lambro,Femmine,467,2013
Old,Cerro al Lambro,Maschi,451,2013
Old,Cesano Boscone,Femmine,2799,2013
Old,Cesano Boscone,Maschi,2285,2013
Old,Cesate,Femmine,1394,2013
Old,Cesate,Maschi,999,2013
Old,Cinisello Balsamo,Femmine,9387,2013
Old,Cinisello Balsamo,Maschi,7119,2013
Old,Cisliano,Femmine,384,2013
Old,Cisliano,Maschi,348,2013
Old,Cologno Monzese,Femmine,5648,2013
Old,Cologno Monzese,Maschi,4392,2013
Old,Colturano,Femmine,147,2013
Old,Colturano,Maschi,139,2013
Old,Corbetta,Femmine,1790,2013
Old,Corbetta,Maschi,1357,2013
Old,Cormano,Femmine,2494,2013
Old,Cormano,Maschi,1887,2013
Old,Cornaredo,Femmine,2230,2013
Old,Cornaredo,Maschi,1776,2013
Old,Corsico,Femmine,5009,2013
Old,Corsico,Maschi,3742,2013
Old,Cuggiono,Femmine,942,2013
Old,Cuggiono,Maschi,677,2013
Old,Cusago,Femmine,340,2013
Old,Cusago,Maschi,253,2013
Old,Cusano Milanino,Femmine,2905,2013
Old,Cusano Milanino,Maschi,2138,2013
Old,Dairago,Femmine,549,2013
Old,Dairago,Maschi,436,2013
Old,Dresano,Femmine,340,2013
Old,Dresano,Maschi,277,2013
Old,Gaggiano,Femmine,952,2013
Old,Gaggiano,Maschi,787,2013
Old,Garbagnate Milanese,Femmine,2975,2013
Old,Garbagnate Milanese,Maschi,2423,2013
Old,Gessate,Femmine,807,2013
Old,Gessate,Maschi,585,2013
Old,Gorgonzola,Femmine,2355,2013
Old,Gorgonzola,Maschi,1666,2013
Old,Grezzago,Femmine,218,2013
Old,Grezzago,Maschi,170,2013
Old,Gudo Visconti,Femmine,139,2013
Old,Gudo Visconti,Maschi,124,2013
Old,Inveruno,Femmine,1119,2013
Old,Inveruno,Maschi,820,2013
Old,Inzago,Femmine,1323,2013
Old,Inzago,Maschi,964,2013
Old,Lacchiarella,Femmine,981,2013
Old,Lacchiarella,Maschi,736,2013
Old,Lainate,Femmine,2785,2013
Old,Lainate,Maschi,2163,2013
Old,Legnano,Femmine,7275,2013
Old,Legnano,Maschi,5083,2013
Old,Liscate,Femmine,307,2013
Old,Liscate,Maschi,257,2013
Old,Locate di Triulzi,Femmine,1016,2013
Old,Locate di Triulzi,Maschi,746,2013
Old,Magenta,Femmine,3206,2013
Old,Magenta,Maschi,2241,2013
Old,Magnago,Femmine,963,2013
Old,Magnago,Maschi,719,2013
Old,Marcallo con Casone,Femmine,687,2013
Old,Marcallo con Casone,Maschi,534,2013
Old,Masate,Femmine,300,2013
Old,Masate,Maschi,235,2013
Old,Mediglia,Femmine,1087,2013
Old,Mediglia,Maschi,851,2013
Old,Melegnano,Femmine,2526,2013
Old,Melegnano,Maschi,1639,2013
Old,Melzo,Femmine,2516,2013
Old,Melzo,Maschi,1744,2013
Old,Mesero,Femmine,435,2013
Old,Mesero,Maschi,334,2013
Old,Milano,Femmine,191240,2013
Old,Milano,Maschi,127198,2013
Old,Morimondo,Femmine,125,2013
Old,Morimondo,Maschi,89,2013
Old,Motta Visconti,Femmine,851,2013
Old,Motta Visconti,Maschi,598,2013
Old,Nerviano,Femmine,2173,2013
Old,Nerviano,Maschi,1542,2013
Old,Nosate,Femmine,103,2013
Old,Nosate,Maschi,68,2013
Old,Novate Milanese,Femmine,2727,2013
Old,Novate Milanese,Maschi,2064,2013
Old,Noviglio,Femmine,273,2013
Old,Noviglio,Maschi,256,2013
Old,Opera,Femmine,1611,2013
Old,Opera,Maschi,1310,2013
Old,Ossona,Femmine,468,2013
Old,Ossona,Maschi,364,2013
Old,Ozzero,Femmine,148,2013
Old,Ozzero,Maschi,124,2013
Old,Paderno Dugnano,Femmine,5430,2013
Old,Paderno Dugnano,Maschi,4165,2013
Old,Pantigliate,Femmine,588,2013
Old,Pantigliate,Maschi,518,2013
Old,Parabiago,Femmine,3190,2013
Old,Parabiago,Maschi,2325,2013
Old,Paullo,Femmine,1218,2013
Old,Paullo,Maschi,945,2013
Old,Pero,Femmine,1235,2013
Old,Pero,Maschi,926,2013
Old,Peschiera Borromeo,Femmine,2163,2013
Old,Peschiera Borromeo,Maschi,1878,2013
Old,Pessano con Bornago,Femmine,826,2013
Old,Pessano con Bornago,Maschi,657,2013
Old,Pieve Emanuele,Femmine,1147,2013
Old,Pieve Emanuele,Maschi,1063,2013
Old,Pioltello,Femmine,3336,2013
Old,Pioltello,Maschi,2584,2013
Old,Pogliano Milanese,Femmine,881,2013
Old,Pogliano Milanese,Maschi,667,2013
Old,Pozzo d'Adda,Femmine,444,2013
Old,Pozzo d'Adda,Maschi,346,2013
Old,Pozzuolo Martesana,Femmine,813,2013
Old,Pozzuolo Martesana,Maschi,642,2013
Old,Pregnana Milanese,Femmine,703,2013
Old,Pregnana Milanese,Maschi,602,2013
Old,Rescaldina,Femmine,1651,2013
Old,Rescaldina,Maschi,1253,2013
Old,Rho,Femmine,6535,2013
Old,Rho,Maschi,4803,2013
Old,Robecchetto con Induno,Femmine,544,2013
Old,Robecchetto con Induno,Maschi,424,2013
Old,Robecco sul Naviglio,Femmine,662,2013
Old,Robecco sul Naviglio,Maschi,539,2013
Old,Rodano,Femmine,426,2013
Old,Rodano,Maschi,423,2013
Old,Rosate,Femmine,558,2013
Old,Rosate,Maschi,396,2013
Old,Rozzano,Femmine,4964,2013
Old,Rozzano,Maschi,3824,2013
Old,San Colombano al Lambro,Femmine,1015,2013
Old,San Colombano al Lambro,Maschi,776,2013
Old,San Donato Milanese,Femmine,4058,2013
Old,San Donato Milanese,Maschi,3246,2013
Old,San Giorgio su Legnano,Femmine,839,2013
Old,San Giorgio su Legnano,Maschi,604,2013
Old,San Giuliano Milanese,Femmine,3922,2013
Old,San Giuliano Milanese,Maschi,3007,2013
Old,San Vittore Olona,Femmine,1018,2013
Old,San Vittore Olona,Maschi,666,2013
Old,San Zenone al Lambro,Femmine,346,2013
Old,San Zenone al Lambro,Maschi,262,2013
Old,Santo Stefano Ticino,Femmine,426,2013
Old,Santo Stefano Ticino,Maschi,319,2013
Old,Sedriano,Femmine,1175,2013
Old,Sedriano,Maschi,865,2013
Old,Segrate,Femmine,4182,2013
Old,Segrate,Maschi,3435,2013
Old,Senago,Femmine,2227,2013
Old,Senago,Maschi,1711,2013
Old,Sesto San Giovanni,Femmine,11463,2013
Old,Sesto San Giovanni,Maschi,8178,2013
Old,Settala,Femmine,581,2013
Old,Settala,Maschi,520,2013
Old,Settimo Milanese,Femmine,1971,2013
Old,Settimo Milanese,Maschi,1522,2013
Old,Solaro,Femmine,1292,2013
Old,Solaro,Maschi,982,2013
Old,Trezzano Rosa,Femmine,373,2013
Old,Trezzano Rosa,Maschi,285,2013
Old,Trezzano sul Naviglio,Femmine,2238,2013
Old,Trezzano sul Naviglio,Maschi,1835,2013
Old,Trezzo sull'Adda,Femmine,1574,2013
Old,Trezzo sull'Adda,Maschi,1095,2013
Old,Tribiano,Femmine,222,2013
Old,Tribiano,Maschi,204,2013
Old,Truccazzano,Femmine,493,2013
Old,Truccazzano,Maschi,409,2013
Old,Turbigo,Femmine,1001,2013
Old,Turbigo,Maschi,684,2013
Old,Vanzaghello,Femmine,614,2013
Old,Vanzaghello,Maschi,495,2013
Old,Vanzago,Femmine,881,2013
Old,Vanzago,Maschi,657,2013
Old,Vaprio d'Adda,Femmine,860,2013
Old,Vaprio d'Adda,Maschi,627,2013
Old,Vermezzo con Zelo,Femmine,435,2013
Old,Vermezzo con Zelo,Maschi,335,2013
Old,Vernate,Femmine,280,2013
Old,Vernate,Maschi,210,2013
Old,Vignate,Femmine,786,2013
Old,Vignate,Maschi,660,2013
Old,Villa Cortese,Femmine,699,2013
Old,Villa Cortese,Maschi,550,2013
Old,Vimodrone,Femmine,1834,2013
Old,Vimodrone,Maschi,1435,2013
Old,Vittuone,Femmine,925,2013
Old,Vittuone,Maschi,712,2013
Old,Vizzolo Predabissi,Femmine,408,2013
Old,Vizzolo Predabissi,Maschi,358,2013
Old,Zibido San Giacomo,Femmine,502,2013
Old,Zibido San Giacomo,Maschi,450,2013
Young,Abbiategrasso,Femmine,4457,2014
Young,Abbiategrasso,Maschi,4735,2014
Young,Albairate,Femmine,694,2014
Young,Albairate,Maschi,724,2014
Young,Arconate,Femmine,955,2014
Young,Arconate,Maschi,997,2014
Young,Arese,Femmine,2546,2014
Young,Arese,Maschi,2705,2014
Young,Arluno,Femmine,1626,2014
Young,Arluno,Maschi,1733,2014
Young,Assago,Femmine,1245,2014
Young,Assago,Maschi,1375,2014
Young,Baranzate,Femmine,1663,2014
Young,Baranzate,Maschi,1812,2014
Young,Bareggio,Femmine,2353,2014
Young,Bareggio,Maschi,2509,2014
Young,Basiano,Femmine,534,2014
Young,Basiano,Maschi,533,2014
Young,Basiglio,Femmine,1148,2014
Young,Basiglio,Maschi,1332,2014
Young,Bellinzago Lombardo,Femmine,550,2014
Young,Bellinzago Lombardo,Maschi,568,2014
Young,Bernate Ticino,Femmine,401,2014
Young,Bernate Ticino,Maschi,429,2014
Young,Besate,Femmine,310,2014
Young,Besate,Maschi,324,2014
Young,Binasco,Femmine,976,2014
Young,Binasco,Maschi,990,2014
Young,Boffalora sopra Ticino,Femmine,552,2014
Young,Boffalora sopra Ticino,Maschi,582,2014
Young,Bollate,Femmine,4810,2014
Young,Bollate,Maschi,5005,2014
Young,Bresso,Femmine,3256,2014
Young,Bresso,Maschi,3531,2014
Young,Bubbiano,Femmine,365,2014
Young,Bubbiano,Maschi,390,2014
Young,Buccinasco,Femmine,4176,2014
Young,Buccinasco,Maschi,4402,2014
Young,Buscate,Femmine,654,2014
Young,Buscate,Maschi,700,2014
Young,Bussero,Femmine,1218,2014
Young,Bussero,Maschi,1261,2014
Young,Busto Garolfo,Femmine,1852,2014
Young,Busto Garolfo,Maschi,2051,2014
Young,Calvignasco,Femmine,172,2014
Young,Calvignasco,Maschi,219,2014
Young,Cambiago,Femmine,1007,2014
Young,Cambiago,Maschi,1054,2014
Young,Canegrate,Femmine,1678,2014
Young,Canegrate,Maschi,1701,2014
Young,Carpiano,Femmine,604,2014
Young,Carpiano,Maschi,653,2014
Young,Carugate,Femmine,2145,2014
Young,Carugate,Maschi,2378,2014
Young,Casarile,Femmine,654,2014
Young,Casarile,Maschi,661,2014
Young,Casorezzo,Femmine,768,2014
Young,Casorezzo,Maschi,756,2014
Young,Cassano d'Adda,Femmine,2603,2014
Young,Cassano d'Adda,Maschi,2772,2014
Young,Cassina de' Pecchi,Femmine,1860,2014
Young,Cassina de' Pecchi,Maschi,1892,2014
Young,Cassinetta di Lugagnano,Femmine,259,2014
Young,Cassinetta di Lugagnano,Maschi,284,2014
Young,Castano Primo,Femmine,1533,2014
Young,Castano Primo,Maschi,1634,2014
Young,Cernusco sul Naviglio,Femmine,4470,2014
Young,Cernusco sul Naviglio,Maschi,4657,2014
Young,Cerro Maggiore,Femmine,2061,2014
Young,Cerro Maggiore,Maschi,2228,2014
Young,Cerro al Lambro,Femmine,691,2014
Young,Cerro al Lambro,Maschi,752,2014
Young,Cesano Boscone,Femmine,3188,2014
Young,Cesano Boscone,Maschi,3349,2014
Young,Cesate,Femmine,2111,2014
Young,Cesate,Maschi,2184,2014
Young,Cinisello Balsamo,Femmine,10123,2014
Young,Cinisello Balsamo,Maschi,10748,2014
Young,Cisliano,Femmine,670,2014
Young,Cisliano,Maschi,683,2014
Young,Cologno Monzese,Femmine,6637,2014
Young,Cologno Monzese,Maschi,6981,2014
Young,Colturano,Femmine,324,2014
Young,Colturano,Maschi,325,2014
Young,Corbetta,Femmine,2613,2014
Young,Corbetta,Maschi,2635,2014
Young,Cormano,Femmine,2862,2014
Young,Cormano,Maschi,2877,2014
Young,Cornaredo,Femmine,2795,2014
Young,Cornaredo,Maschi,2885,2014
Young,Corsico,Femmine,4499,2014
Young,Corsico,Maschi,4677,2014
Young,Cuggiono,Femmine,1149,2014
Young,Cuggiono,Maschi,1210,2014
Young,Cusago,Femmine,558,2014
Young,Cusago,Maschi,602,2014
Young,Cusano Milanino,Femmine,2306,2014
Young,Cusano Milanino,Maschi,2408,2014
Young,Dairago,Femmine,897,2014
Young,Dairago,Maschi,929,2014
Young,Dresano,Femmine,417,2014
Young,Dresano,Maschi,440,2014
Young,Gaggiano,Femmine,1188,2014
Young,Gaggiano,Maschi,1252,2014
Young,Garbagnate Milanese,Femmine,3680,2014
Young,Garbagnate Milanese,Maschi,3997,2014
Young,Gessate,Femmine,1358,2014
Young,Gessate,Maschi,1403,2014
Young,Gorgonzola,Femmine,2840,2014
Young,Gorgonzola,Maschi,2871,2014
Young,Grezzago,Femmine,475,2014
Young,Grezzago,Maschi,484,2014
Young,Gudo Visconti,Femmine,247,2014
Young,Gudo Visconti,Maschi,272,2014
Young,Inveruno,Femmine,1126,2014
Young,Inveruno,Maschi,1198,2014
Young,Inzago,Femmine,1437,2014
Young,Inzago,Maschi,1621,2014
Young,Lacchiarella,Femmine,1240,2014
Young,Lacchiarella,Maschi,1327,2014
Young,Lainate,Femmine,3419,2014
Young,Lainate,Maschi,3854,2014
Young,Legnano,Femmine,8150,2014
Young,Legnano,Maschi,8554,2014
Young,Liscate,Femmine,649,2014
Young,Liscate,Maschi,679,2014
Young,Locate di Triulzi,Femmine,1494,2014
Young,Locate di Triulzi,Maschi,1544,2014
Young,Magenta,Femmine,3135,2014
Young,Magenta,Maschi,3294,2014
Young,Magnago,Femmine,1250,2014
Young,Magnago,Maschi,1416,2014
Young,Marcallo con Casone,Femmine,846,2014
Young,Marcallo con Casone,Maschi,904,2014
Young,Masate,Femmine,515,2014
Young,Masate,Maschi,530,2014
