,I1,I2,I3,I4,Year,Comune,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,MI1,MI2,MI3,MI4
4,650,1456,1166,101,2015  ,Cisliano,27746.97,10602.33,70036.61,0.1927067892084198,0.43166320782686035,0.3456863326415654,0.029943670323154464,0.03520599399953384,0.305174664044987,0.5068065528454515,0.15281278911002766,4737.35,18332.39,38016.81,132333.66
5,630,1466,1194,95,2016  ,Cisliano,27803.86,10703.82,70970.81,0.1861152141802068,0.43308714918759234,0.35273264401772525,0.028064992614475627,0.03344780890091191,0.30530708037308923,0.5075889869257401,0.15365612380025884,4753.37,18645.64,38061.18,144810.68
6,639,1472,1206,102,2017  ,Cisliano,27989.75,10574.81,70920.62,0.1868967534366774,0.4305352442234571,0.35273471775372917,0.029833284586136297,0.014828843459415667,0.3113358996172329,0.5238510519088294,0.14998420501452195,2045.96,18647.17,38295.88,129639.37
7,595,1457,1244,126,2018  ,Cisliano,28051.09,10695.86,70268.87,0.173874926943308,0.42577440093512564,0.3635300993571011,0.03682057276446522,0.030959675771573637,0.29002015750622656,0.5086412057978084,0.17037896092439145,4861.18,18596.47,38199.1,126330.25
8,607,1416,1295,126,2019  ,Cisliano,27952.14,10539.0,70689.94,0.1762485481997677,0.41114982578397213,0.37601626016260165,0.036585365853658534,0.029869716102007986,0.2844750287758626,0.5284181957251798,0.15723705939694965,4566.23,18642.16,37863.73,115797.67
0,8236,16328,7657,473,2011,Cologno Monzese,27203.37,10697.07,70114.77,0.2519116657490671,0.4994188536122836,0.23420199424970942,0.014467486388939866,0.060507855096609636,0.4439831096505568,0.4161523775256274,0.07935665772720617,4911.21,18177.2,36331.82,112154.24
1,8167,16618,7846,502,2012  ,Cologno Monzese,27330.45,10698.72,70124.19,0.24649141339450095,0.5015543415929737,0.23680318715480034,0.015151057857724927,0.05883976233851753,0.4391453195994836,0.4187128145308099,0.08330210353118897,4947.05,18145.45,36644.28,113943.75
2,7976,16132,8178,501,2013  ,Cologno Monzese,27224.31,10689.69,70021.29,0.24326714856498002,0.4920242779150273,0.2494281270015555,0.015280446518437185,0.056996099765877876,0.42945152067461123,0.4320820215636082,0.0814703579959027,4908.75,18286.75,36293.57,111704.96
3,8107,15835,8525,500,2014  ,Cologno Monzese,27276.53,10676.36,70346.57,0.2459125792459126,0.48032881366214697,0.2585919252585919,0.015166681833348501,0.056763287281077816,0.4159916502279212,0.445218334100016,0.082026728390985,4878.33,18303.34,36386.69,114300.79
4,8031,15580,8911,550,2015  ,Cologno Monzese,27416.02,10675.58,69928.15,0.24283381712626995,0.47109337203676827,0.26944242864054185,0.01663038219641993,0.05461008417166836,0.40054220343159797,0.4569118356360195,0.08793587676071418,4842.73,18309.14,36516.82,113865.05
5,7785,15825,8939,552,2016  ,Cologno Monzese,27375.2,10662.39,70003.42,0.2351892692063684,0.4780822331651612,0.2700522642820459,0.01667623334642458,0.05339340352654458,0.4033515809009113,0.4555378784235433,0.08771713714900078,4917.66,18275.52,36539.72,113939.7
6,7953,15795,9098,549,2017  ,Cologno Monzese,27427.54,10678.7,70109.33,0.23814942356640215,0.4729749962569247,0.27243599341218744,0.016439586764485703,0.05005493555733916,0.4012105550318709,0.4622117812369652,0.0865227281738247,4535.73,18305.61,36612.26,113576.71
7,7715,15907,9549,585,2018  ,Cologno Monzese,27518.86,10683.78,70210.31,0.22855196113283566,0.47123474345301575,0.2828830430145752,0.01733025239957341,0.051571285026362906,0.3897864495024642,0.4687760648170703,0.08986620065410258,5006.83,18353.95,36770.43,115061.94
8,7607,15678,9819,611,2019  ,Cologno Monzese,27516.38,10642.33,70004.74,0.22562657570814176,0.4650155717039893,0.2912353551831529,0.018122497404716,0.04913116423631624,0.3813698375471561,0.4760636480896765,0.09343535012685115,4893.57,18430.55,36735.02,115865.07
0,288,672,389,31,2011,Colturano,27199.5,10824.92,70792.93,0.20869565217391303,0.48695652173913045,0.2818840579710145,0.02246376811594203,0.02913795920742057,0.39907090892580255,0.4691424105315945,0.10264872133518235,3088.4,18127.88,36814.71,101078.35
1,296,673,392,31,2012  ,Colturano,27367.87,10771.87,71193.03,0.21264367816091953,0.4834770114942529,0.28160919540229884,0.022270114942528736,0.035123337201802295,0.3901889253932508,0.4680336547123429,0.10665408269260405,3678.99,17975.66,37018.26,106669.61
2,278,676,405,35,2013  ,Colturano,27115.36,10785.03,69146.1,0.1994261119081779,0.48493543758967,0.29053084648493543,0.025107604017216643,0.02941083208341393,0.3898084668883747,0.4677499067067275,0.11303079432148387,3359.75,18312.57,36677.81,102558.91
3,284,653,431,35,2014  ,Colturano,27463.85,10651.89,69804.37,0.20242337847469707,0.4654312188168211,0.30719885958660015,0.024946543121881683,0.030651697812323287,0.3625633605582816,0.48730559924337147,0.11947934238602362,3559.02,18309.04,37283.69,112569.2
4,307,644,441,41,2015  ,Colturano,27874.28,10733.76,70407.81,0.21423586880669923,0.4494068387997209,0.3077459874389393,0.028611304954640614,0.03761317199737659,0.3509338823086559,0.4832166246882275,0.12823632100573998,4196.08,18663.0,37527.12,107119.66
5,307,622,459,38,2016  ,Colturano,27723.42,10507.26,69680.82,0.2152875175315568,0.4361851332398317,0.32187938288920054,0.02664796633941094,0.03186521547195068,0.33913369798169374,0.5090852270948603,0.11991585945149529,3484.76,18305.23,37236.81,105946.76
6,290,659,454,40,2017  ,Colturano,27755.99,10530.36,69800.65,0.20097020097020096,0.4566874566874567,0.3146223146223146,0.02772002772002772,0.03853649364188988,0.34559645053091304,0.4852589480700132,0.13060810775718387,4631.03,18276.26,37249.56,113792.5
7,309,643,464,43,2018  ,Colturano,27638.85,10569.66,70168.32,0.2117888965044551,0.4407128169979438,0.31802604523646333,0.029472241261137764,0.042549688149967166,0.33342694370415454,0.48388196056576455,0.14014140758011376,4924.92,18546.04,37297.78,116562.67
8,288,640,473,41,2019  ,Colturano,27919.55,10595.4,70152.62,0.19972260748959778,0.44382801664355065,0.32801664355062415,0.028432732316227463,0.0389455343975146,0.3289606010223477,0.4938329392847064,0.13826092529543133,4886.69,18574.36,37728.45,121861.24
0,2580,6317,3539,277,2011,Corbetta,27453.57,10799.81,70333.55,0.202941870526233,0.49689294423031544,0.2783764650357901,0.021788720207661448,0.04339025783079562,0.3963366390690462,0.44533882289572874,0.1149342802044294,4947.05,18455.56,37015.52,122051.65
1,2585,6475,3590,294,2012  ,Corbetta,27572.79,10799.63,70589.21,0.19970642768850433,0.5002317676143387,0.27734857849196537,0.022713226205191596,0.04228659303816638,0.39467776132306287,0.44021557663752314,0.12282006900124762,4962.82,18492.22,37201.21,126738.38
2,2502,6191,3797,301,2013  ,Corbetta,27580.69,10770.01,70473.93,0.19560628566961144,0.4840121960753655,0.2968493471972481,0.023532171057774998,0.039568906469610685,0.375464510819202,0.4600356252359172,0.12493095747527015,4843.97,18575.6,37109.54,127127.13
3,2518,6058,3909,308,2014  ,Corbetta,27542.02,10703.55,69725.35,0.19682638943172048,0.4735402173063394,0.30555772688188854,0.02407566638005159,0.03890305486882939,0.3667640439465528,0.4694216806904137,0.12491122049420408,4762.58,18662.59,37017.91,125015.89
4,2469,5900,4185,313,2015  ,Corbetta,27613.86,10690.06,70154.19,0.1918862205642341,0.45853734359213494,0.3252506411750991,0.024325794668531905,0.03804531377757644,0.3477066109490622,0.49077553190949275,0.1234725433638686,4871.53,18631.43,37074.28,124712.89
5,2354,6017,4187,321,2016  ,Corbetta,27622.39,10702.64,70517.93,0.18277816600667754,0.4671946579703393,0.32510288065843623,0.024924295364546937,0.03562932491214766,0.349628230199661,0.482677181261362,0.13206526362682933,4864.67,18675.79,37051.55,132231.86
6,2455,6033,4225,336,2017  ,Corbetta,27715.11,10669.99,70334.65,0.18813702199402252,0.46233427848877306,0.3237795999693463,0.025749099547858072,0.029129389318372806,0.349931914594954,0.4859768887644,0.1349618073222732,3836.56,18754.78,37192.09,129877.32
7,2355,6025,4398,360,2018  ,Corbetta,27808.57,10685.96,70279.38,0.17925102755366112,0.45859339321053433,0.3347541482721875,0.02740143096361699,0.03405216306703029,0.33725000724620763,0.4868604307634936,0.14183739892326847,4871.92,18859.96,37298.83,132749.9
8,2400,5965,4528,364,2019  ,Corbetta,27843.32,10610.88,70246.43,0.18103643358225843,0.4499509692992381,0.3415554046918609,0.02745719242664253,0.033022519036926254,0.32857039419354184,0.49280978717650803,0.14559729959302392,4715.02,18875.67,37295.58,137068.12
0,3010,7184,3787,219,2011,Cormano,27557.95,10793.42,70625.02,0.2119718309859155,0.5059154929577465,0.2666901408450704,0.015422535211267605,0.04707682739674841,0.41771687188328044,0.4474337252130922,0.08777257550687895,4939.84,18364.88,37316.93,126586.45
1,3073,7246,3880,242,2012  ,Cormano,27617.19,10816.81,70412.33,0.2127968977217644,0.5017658056921266,0.2686794543314175,0.016757842254691502,0.047564078272704806,0.40894243651062834,0.4471551535645268,0.09633833165214009,5024.51,18320.67,37411.4,129229.36
2,2993,7060,4067,237,2013  ,Cormano,27483.53,10685.12,70296.06,0.2084697360172738,0.4917461865292192,0.2832764505119454,0.016507626941561607,0.04346269257653098,0.4011154199820403,0.4655230206856843,0.08989886675574443,4717.52,18457.33,37185.29,123228.2
3,2941,6883,4160,250,2014  ,Cormano,27565.13,10683.0,70076.34,0.20661795700435576,0.48356048897007164,0.2922579738653927,0.01756358016017985,0.043607709944512026,0.39019849007468016,0.4733846916721761,0.09280910830863166,4832.95,18477.87,37090.7,121002.61
4,2948,6793,4307,271,2015  ,Cormano,27716.58,10716.94,70175.66,0.20588029890355472,0.4744046371953349,0.3007891612542775,0.01892590264683288,0.04301507868923181,0.37527392364846845,0.48182191198300345,0.09988908567929627,4875.29,18458.4,37378.25,123156.12
5,2930,6851,4389,283,2016  ,Cormano,27613.9,10676.45,69890.94,0.20272607763094166,0.47401923476094926,0.3036739777208884,0.019580709887220646,0.04142233293114042,0.36802960026583414,0.47427708515620887,0.11627098164681657,4867.08,18493.97,37202.14,141444.58
6,2988,6905,4486,293,2017  ,Cormano,27525.96,10627.03,69978.85,0.20365321701199562,0.47062431842966196,0.305752453653217,0.01997001090512541,0.03614132104261585,0.3708812675816648,0.4826001948198923,0.11037721655582707,4156.66,18458.33,36970.0,129459.22
7,3003,6719,4674,308,2018  ,Cormano,27646.5,10634.94,69941.8,0.20423014145810664,0.4569504896626768,0.3178726877040261,0.020946681175190423,0.04162161219378608,0.35475326601958385,0.4948819501428802,0.10874317164374982,4875.22,18571.74,37242.92,124188.71
8,2970,6699,4776,320,2019  ,Cormano,27661.07,10584.97,69507.58,0.20115137148662376,0.4537080934642736,0.3234676600067728,0.021672875042329835,0.039451493204918094,0.34890337535234267,0.49887890041650573,0.1127662310262335,4726.35,18531.67,37166.37,125385.81
0,2959,7085,3896,304,2011,Cornaredo,27616.28,10737.16,70388.43,0.2077365908452682,0.4974024150519517,0.2735186745296265,0.02134231957315361,0.043795459482189485,0.39995274745950843,0.4481017284840346,0.10815006457426744,4822.63,18393.67,37476.35,115918.53
1,2988,7201,3980,323,2012  ,Cornaredo,27715.5,10732.32,70600.08,0.2061827215015181,0.49689483853160366,0.2746342809826111,0.02228815898426718,0.04292750070765585,0.3934055520142984,0.44636833404119214,0.11729861323685366,4837.8,18396.72,37766.19,122287.81
2,2905,6992,4244,329,2013  ,Cornaredo,27635.27,10658.2,70099.27,0.20076019350380098,0.4832066344160332,0.29329647546648235,0.022736696613683483,0.04007021759701846,0.3811740093147561,0.4661075276108111,0.1126482454774144,4685.36,18517.79,37305.93,116304.29
3,2898,6826,4400,336,2014  ,Cornaredo,27615.78,10719.04,70402.13,0.2004149377593361,0.47206085753803595,0.30428769017980634,0.023236514522821577,0.03974977926670711,0.36659927857399327,0.47788951646391836,0.11576142569538125,4736.47,18545.71,37505.33,118971.46
4,2827,6797,4591,354,2015  ,Cornaredo,27703.38,10682.62,69728.77,0.19404214427894845,0.4665385407371817,0.3151211476422541,0.02429816734161576,0.03773069494445152,0.35482275721364526,0.4842467906303009,0.1231997572116023,4736.38,18525.59,37431.5,123504.95
5,2874,6884,4642,340,2016  ,Cornaredo,27654.47,10651.15,70322.52,0.19497964721845318,0.4670284938941655,0.31492537313432833,0.023066485753052916,0.03793825394816974,0.3556970132262389,0.483833791222438,0.12253094160315335,4751.45,18598.37,37516.87,129718.64
6,2983,6866,4744,359,2017  ,Cornaredo,27746.54,10643.39,70416.55,0.19950508293204922,0.4592027822364901,0.3172819689673622,0.02401016586409845,0.03080245546806991,0.3480621019293828,0.4848898388331218,0.1362456037694255,3798.12,18646.18,37595.46,139593.43
7,2797,6869,5027,386,2018  ,Cornaredo,27800.99,10594.85,70132.51,0.18548975396246437,0.4555341866171497,0.33337754493003513,0.02559851449035082,0.03445166847128137,0.33573107524021145,0.4968533948680636,0.13296386142044356,4707.0,18677.74,37769.9,131635.41
8,2831,6769,5130,411,2019  ,Cornaredo,27771.85,10603.99,69896.05,0.1869757611782577,0.44706426259824317,0.33881513770556765,0.027144838517931445,0.03445567623493227,0.3300608019928216,0.5013805461359502,0.1341029756362959,4673.24,18722.63,37527.32,125283.55
0,6176,12823,5842,355,2011,Corsico,27176.85,10736.65,70198.12,0.24511827274170503,0.5089299888871249,0.23186220034926178,0.01408953802190824,0.059150574099409416,0.4486996712065346,0.4150937539558679,0.0770560007381881,4949.76,18084.15,36721.19,112178.64
1,6129,12996,5932,377,2012  ,Corsico,27294.61,10751.81,70331.32,0.24097664543524416,0.5109695682944091,0.2332311079657152,0.014822678304631595,0.05876731979448151,0.44464147219684574,0.41603460383722574,0.080556604171447,5058.01,18048.17,36996.56,112717.88
2,5951,12729,6217,379,2013  ,Corsico,27226.12,10694.87,70130.93,0.23544073429340084,0.503600253204621,0.2459645513530622,0.014994461148915967,0.0542560852635114,0.4359643641692552,0.42957396891735317,0.08020558164988023,4841.9,18189.23,36695.66,112388.79
3,6059,12366,6392,410,2014  ,Corsico,27269.34,10684.82,70288.32,0.24017917310817774,0.49018908312522297,0.2533793158124232,0.016252427954176082,0.055211423756003845,0.4215952919780035,0.438325759026547,0.08486752523944563,4871.62,18226.86,36661.1,110663.13
4,5884,12218,6673,412,2015  ,Corsico,27345.7,10731.82,69963.04,0.2336125779171795,0.48509151546432683,0.2649382618017231,0.016357644816770555,0.0538132612808599,0.407845068495122,0.45169139020572013,0.08665028001829801,4973.76,18153.62,36811.95,114377.58
5,5918,12254,6712,430,2016  ,Corsico,27379.03,10673.02,69905.19,0.2337836770166706,0.4840799557557083,0.2651497195227937,0.016986647704827367,0.053119973804682474,0.40660410815391357,0.4504257381979979,0.08985017984340606,4921.65,18193.72,36795.85,114571.88
6,5898,12346,6743,435,2017  ,Corsico,27462.18,10668.42,70053.3,0.23200377625678545,0.48564235701361025,0.26524270317048226,0.01711116355912202,0.04705436093504402,0.40982768753322146,0.45433445266220895,0.08878349886952557,4381.07,18228.88,37000.49,112079.97
7,5740,12315,7070,481,2018  ,Corsico,27505.27,10700.64,70307.76,0.2241662110442865,0.4809419667265485,0.2761071623838163,0.018784659845348748,0.05072293523185495,0.3956169496291346,0.45927667503125763,0.09438344010775283,5031.73,18292.18,36989.62,111731.51
8,5600,12261,7252,477,2019  ,Corsico,27496.65,10650.6,70182.85,0.21883548261039468,0.47913247362250877,0.28339194998046113,0.018640093786635406,0.04832103151809866,0.3902014216211237,0.4665524346239749,0.09492511223680278,4958.2,18286.84,36967.36,114350.62
0,1184,3024,1367,108,2011,Cuggiono,27139.85,10898.6,69548.87,0.20834066514165053,0.5321133204293507,0.24054196727080768,0.019004047158191095,0.04933676198952178,0.4449419409111384,0.40950370959679877,0.09621758750254107,5145.42,18168.7,36990.62,110010.21
1,1218,3037,1420,109,2012  ,Cuggiono,27313.55,10897.5,70181.82,0.21058091286307054,0.5250691562932227,0.24550484094052558,0.01884508990318119,0.049975650629389794,0.4353240857817671,0.4171621309748304,0.09753813261401267,5198.51,18160.81,37220.65,113374.5
2,1167,2971,1475,112,2013  ,Cuggiono,27211.32,10857.29,69198.94,0.20384279475982534,0.5189519650655022,0.2576419213973799,0.019563318777292577,0.04419975911772988,0.4303617321787203,0.42891344078053445,0.09652506792301538,4816.18,18419.78,36976.95,109591.18
3,1121,2941,1551,114,2014  ,Cuggiono,27243.5,10767.9,69151.62,0.19573947965776148,0.5135323904312904,0.2708224201152436,0.01990570979570456,0.04286338732988569,0.41793993903675264,0.43828531068040677,0.1009113629529549,4971.41,18476.43,36740.43,115089.14
4,1123,2887,1636,127,2015  ,Cuggiono,27340.09,10734.95,69520.39,0.1945262428546683,0.5000866100814135,0.2833881863848952,0.021998960679023037,0.041445010695335495,0.3980338248956958,0.45100221178588984,0.10951895262307891,4930.98,18421.04,36832.93,115219.61
5,1178,2836,1674,113,2016  ,Cuggiono,27291.17,10800.39,70085.59,0.20306843647646958,0.4888812273745906,0.2885709360455094,0.019479400103430442,0.04315449126201583,0.39347797937384854,0.463630026320517,0.09973750304361864,4903.71,18571.98,37073.21,118147.4
6,1164,2849,1712,114,2017  ,Cuggiono,27388.46,10751.31,69450.41,0.1993492036307587,0.4879260147285494,0.29320089056345267,0.019523891077239255,0.03145339945888823,0.39769276413304805,0.4735267882106777,0.09732704819738601,3604.9,18622.3,36899.36,113895.54
7,1117,2893,1808,128,2018  ,Cuggiono,27497.48,10674.35,70098.32,0.18785738311469896,0.48654557685839217,0.30406996300033634,0.021527077026572486,0.03741466039948266,0.3835195002840566,0.47479853244199793,0.10426730687446278,4719.24,18677.64,36999.34,114768.1
8,1151,2820,1834,124,2019  ,Cuggiono,27577.34,10688.15,69520.82,0.19413054477989544,0.47562826783606005,0.30932703659976385,0.020914150784280654,0.038664495944184384,0.37478366350694414,0.47745832423190626,0.10909351631696518,4769.97,18871.68,36967.08,124927.0
