Comune,LU0301,LU0201,LU0101,LU0102,LU0105,LU0103,LU0104,LU0302,LU0304,LU0305,LU0303,Grass_cover,Small_woods_cover,Trees_cover,Trees_mean_density,Non_class_surf,Imper_surf,Perm_surf,Non_cons_surf,Hardwood,Coniferous,Shrubs,Periodic_herb,Permanent_herb,Permanent_water,Wetlands,Year,Old_people_perc,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,frequency_NO2,exposure_NO2,intensity_NO2,frequency_O3,exposure_O3,intensity_O3,frequency_PM10,exposure_PM10,intensity_PM10,frequency_CO,exposure_CO,intensity_CO,Neuro_incidence,Multiplicator,Label
LEGNANO,0.075105402,0.192951611,0.378767842,0.230706541,0.072973405,0.035327878,0.006059133,0.008108189,0.0,0.0,0.0,0.1002587172996022,0.2888929256979914,0.1488708880107828,0.698942913535262,0.2011050977113702,0.3452294759700443,0.0164037116790139,0.0,0.1172331402702388,0.0083176932798858,0.0001243133506504,0.1756943187170451,0.1364904084073658,0.0002316748807576,0.0,2016,0.2202126585685924,27894.48,10632.07,70487.68,0.2087784816110428,0.4319277677980523,0.3191122246383662,0.0401815259525385,0.035715166897805,0.29875121566711,0.461725267528109,0.2038083499069759,1,0.272,0.272,29,1.367,39.656,45,1.695,76.254,0,0.0,0.0,0.0170429691443184,0.0,1
BASIGLIO,0.078411693,0.667182554,0.110165115,0.0400069,0.075643317,0.001909949,0.003683902,0.008856998,0.0,0.014139572,0.0,0.0687212056007618,0.7160146723372048,0.1829189869434947,0.7511008111239861,0.0373044515666918,0.0662836988222564,0.0126821004852674,0.0,0.1203327621717247,0.0077128837677345,0.000435689617414,0.6204926675679484,0.1064966729700634,0.0291323273914127,0.0,2013,0.1530585455500131,29103.87,10391.92,70952.85,0.2262479871175523,0.2640901771336554,0.355475040257649,0.1541867954911433,0.019506295489344,0.1040950566841217,0.3435540550130637,0.5328445928134704,5,0.229,1.143,29,1.614,46.812,49,1.875,91.865,0,0.0,0.0,0.0085324232081911,1.0,0
BASIGLIO,0.078411693,0.667182554,0.110165115,0.0400069,0.075643317,0.001909949,0.003683902,0.008856998,0.0,0.014139572,0.0,0.0687212056007618,0.7160146723372048,0.1829189869434947,0.7511008111239861,0.0373044515666918,0.0662836988222564,0.0126821004852674,0.0,0.1203327621717247,0.0077128837677345,0.000435689617414,0.6204926675679484,0.1064966729700634,0.0291323273914127,0.0,2014,0.1601112435439014,29096.56,10486.53,70909.51,0.2273704789833822,0.262952101661779,0.3544477028347996,0.1552297165200391,0.0197164200425024,0.1035114971111914,0.3399348374995481,0.536837245346758,0,0.0,0.0,31,1.316,40.792,48,1.602,76.884,0,0.0,0.0,0.0096675936961991,1.0,0
BASIGLIO,0.078411693,0.667182554,0.110165115,0.0400069,0.075643317,0.001909949,0.003683902,0.008856998,0.0,0.014139572,0.0,0.0687212056007618,0.7160146723372048,0.1829189869434947,0.7511008111239861,0.0373044515666918,0.0662836988222564,0.0126821004852674,0.0,0.1203327621717247,0.0077128837677345,0.000435689617414,0.6204926675679484,0.1064966729700634,0.0291323273914127,0.0,2015,0.1700517722023098,29019.48,10562.22,71303.11,0.2161793372319688,0.2612085769980506,0.3633528265107212,0.1592592592592592,0.01867747475488,0.0988558955904188,0.3365758012656418,0.5458908283890593,1,0.059,0.059,30,1.668,50.032,51,2.077,105.941,0,0.0,0.0,0.0103544404619673,0.0,0
BASIGLIO,0.078411693,0.667182554,0.110165115,0.0400069,0.075643317,0.001909949,0.003683902,0.008856998,0.0,0.014139572,0.0,0.0687212056007618,0.7160146723372048,0.1829189869434947,0.7511008111239861,0.0373044515666918,0.0662836988222564,0.0126821004852674,0.0,0.1203327621717247,0.0077128837677345,0.000435689617414,0.6204926675679484,0.1064966729700634,0.0291323273914127,0.0,2016,0.1738330046022353,28905.11,10492.69,71421.79,0.2097982708933717,0.2639769452449568,0.3754082612872238,0.1508165225744476,0.0175039899252706,0.1004434938189508,0.3481925191333246,0.5338599971224538,1,0.18,0.18,31,1.669,51.729,49,1.587,77.745,0,0.0,0.0,0.010387902695595,0.0,0
TREZZANO ROSA,0.008930444,0.559253311,0.207451873,0.15636556,0.020636094,0.039568202,0.000877508,0.006917007,0.0,0.0,0.0,0.212280859251262,0.268626472888951,0.0210675986775822,0.673310249307479,0.1704958158907387,0.2211222476159537,0.0043769249330157,0.0,0.0200463161932119,0.0001750769973206,0.0,0.3692665668487589,0.2153738862039264,2.917949955343808e-05,0.0,2013,0.1309452736318408,27323.05,10689.68,69354.98,0.2104109589041096,0.4756164383561644,0.2945205479452055,0.0194520547945205,0.0426694629001883,0.3906284715630885,0.4698248195856874,0.0968772459510357,4,0.209,0.835,29,1.673,48.503,45,1.441,64.85,0,0.0,0.0,0.0095522388059701,1.0,0
TREZZANO ROSA,0.008930444,0.559253311,0.207451873,0.15636556,0.020636094,0.039568202,0.000877508,0.006917007,0.0,0.0,0.0,0.212280859251262,0.268626472888951,0.0210675986775822,0.673310249307479,0.1704958158907387,0.2211222476159537,0.0043769249330157,0.0,0.0200463161932119,0.0001750769973206,0.0,0.3692665668487589,0.2153738862039264,2.917949955343808e-05,0.0,2014,0.1365621278285033,27496.71,10890.81,70205.96,0.1989994441356309,0.4774874930516954,0.3035019455252918,0.0200111172873818,0.0400019041870094,0.3810249778141958,0.4734844387139318,0.1054886792848628,0,0.0,0.0,30,1.21,36.299,42,1.169,49.114,0,0.0,0.0,0.0095275903136165,1.0,0
TREZZANO ROSA,0.008930444,0.559253311,0.207451873,0.15636556,0.020636094,0.039568202,0.000877508,0.006917007,0.0,0.0,0.0,0.212280859251262,0.268626472888951,0.0210675986775822,0.673310249307479,0.1704958158907387,0.2211222476159537,0.0043769249330157,0.0,0.0200463161932119,0.0001750769973206,0.0,0.3692665668487589,0.2153738862039264,2.917949955343808e-05,0.0,2015,0.1439842209072978,27506.44,10704.16,70744.87,0.1931567328918322,0.4597130242825607,0.3280905077262693,0.0190397350993377,0.0364748295019799,0.360364616585598,0.5050787002567049,0.0980818536557171,1,0.097,0.097,30,1.896,56.873,47,1.56,73.339,0,0.0,0.0,0.0106508875739644,0.0,0
TREZZANO ROSA,0.008930444,0.559253311,0.207451873,0.15636556,0.020636094,0.039568202,0.000877508,0.006917007,0.0,0.0,0.0,0.212280859251262,0.268626472888951,0.0210675986775822,0.673310249307479,0.1704958158907387,0.2211222476159537,0.0043769249330157,0.0,0.0200463161932119,0.0001750769973206,0.0,0.3692665668487589,0.2153738862039264,2.917949955343808e-05,0.0,2016,0.1498723237085052,27503.16,10721.96,70032.3,0.1905675897998354,0.4680559363860707,0.3194406361392926,0.0219358376748012,0.0362467579912223,0.3675862771140605,0.4877635730139171,0.1084033918807999,1,0.181,0.181,30,1.652,49.553,40,1.337,53.494,0,0.0,0.0,0.012178353957965,0.0,0
VANZAGHELLO,0.370150664,0.177439185,0.267999901,0.08674824,0.037605024,0.045402077,0.003163149,0.010870191,0.0,0.000621569,0.0,0.0998200865485162,0.2288330095016409,0.3955773139900322,0.795653458147778,0.1230269534194211,0.202336555769872,0.0083947380547734,0.0,0.3471502811858358,0.0045119470058846,3.595176897119261e-05,0.1153872025130426,0.1999457631332876,0.0001258311913991,0.0,2013,0.2057513914656771,27273.95,10734.29,69278.52,0.2021801193874902,0.5320529457565534,0.2442252790033739,0.0215416558525824,0.0425086252752798,0.4394867550638897,0.4096362902150904,0.10836832944574,0,0.0,0.0,30,1.932,57.958,42,1.413,59.335,0,0.0,0.0,0.0131725417439703,0.0,0
VANZAGHELLO,0.370150664,0.177439185,0.267999901,0.08674824,0.037605024,0.045402077,0.003163149,0.010870191,0.0,0.000621569,0.0,0.0998200865485162,0.2288330095016409,0.3955773139900322,0.795653458147778,0.1230269534194211,0.202336555769872,0.0083947380547734,0.0,0.3471502811858358,0.0045119470058846,3.595176897119261e-05,0.1153872025130426,0.1999457631332876,0.0001258311913991,0.0,2014,0.2129629629629629,27345.11,10749.48,70981.93,0.1909114651344998,0.5301645338208409,0.2606424653956646,0.0182815356489945,0.0406133025080232,0.4315108407339597,0.4354503863038026,0.0924254704542143,0,0.0,0.0,34,1.286,43.711,43,1.315,56.559,0,0.0,0.0,0.0142592592592592,0.0,0
VANZAGHELLO,0.370150664,0.177439185,0.267999901,0.08674824,0.037605024,0.045402077,0.003163149,0.010870191,0.0,0.000621569,0.0,0.0998200865485162,0.2288330095016409,0.3955773139900322,0.795653458147778,0.1230269534194211,0.202336555769872,0.0083947380547734,0.0,0.3471502811858358,0.0045119470058846,3.595176897119261e-05,0.1153872025130426,0.1999457631332876,0.0001258311913991,0.0,2015,0.2201327433628318,27302.58,10733.5,69564.18,0.1909282700421941,0.5137130801687764,0.2763713080168776,0.0189873417721519,0.0392741448143197,0.4129354359340639,0.4551303526388279,0.0926600666127883,0,0.0,0.0,31,1.877,58.172,51,1.931,98.48,0,0.0,0.0,0.0145648967551622,0.0,0
VANZAGHELLO,0.370150664,0.177439185,0.267999901,0.08674824,0.037605024,0.045402077,0.003163149,0.010870191,0.0,0.000621569,0.0,0.0998200865485162,0.2288330095016409,0.3955773139900322,0.795653458147778,0.1230269534194211,0.202336555769872,0.0083947380547734,0.0,0.3471502811858358,0.0045119470058846,3.595176897119261e-05,0.1153872025130426,0.1999457631332876,0.0001258311913991,0.0,2016,0.2272305694676312,27328.11,10781.38,69954.11,0.190463645943098,0.5031612223393045,0.2863540569020021,0.0200210748155953,0.0409205119226853,0.4004542370895056,0.4598642795600989,0.0987609714277099,0,0.0,0.0,31,1.639,50.803,39,1.56,60.857,0,0.0,0.0,0.0159525134483398,0.0,1
ARLUNO,0.050542813,0.511478108,0.164571407,0.104753097,0.040572435,0.071513318,0.035008483,0.015902017,0.000448906,0.005209418,0.0,0.1693570036815264,0.3918838530960346,0.0859084237021866,0.692588301780164,0.1123355605404028,0.1870694968042622,0.0474571823503178,0.0,0.0346805598556627,0.0001941981886458,4.045795596787539e-05,0.4675968718943166,0.1452036039687048,0.0061819756718913,0.0,2013,0.1896243291592128,27408.31,10684.33,70509.28,0.1927052393964595,0.4982772959486753,0.2890578590946893,0.0199596055601758,0.0398384088895244,0.4020643437905078,0.4599285859962619,0.0981686613237057,6,0.187,1.12,29,1.754,50.88,45,1.87,84.17,0,0.0,0.0,0.016270551154272,0.0,1
ARLUNO,0.050542813,0.511478108,0.164571407,0.104753097,0.040572435,0.071513318,0.035008483,0.015902017,0.000448906,0.005209418,0.0,0.1693570036815264,0.3918838530960346,0.0859084237021866,0.692588301780164,0.1123355605404028,0.1870694968042622,0.0474571823503178,0.0,0.0346805598556627,0.0001941981886458,4.045795596787539e-05,0.4675968718943166,0.1452036039687048,0.0061819756718913,0.0,2014,0.1947502116850127,27484.9,10712.52,70529.66,0.1926474098830269,0.4914060634996419,0.2960133683456672,0.0199331582716638,0.0397983629181302,0.3926373168365313,0.4667439243094158,0.1008203959359226,0,0.0,0.0,30,1.193,35.783,46,1.629,74.933,0,0.0,0.0,0.0188823031329381,0.0,1
ARLUNO,0.050542813,0.511478108,0.164571407,0.104753097,0.040572435,0.071513318,0.035008483,0.015902017,0.000448906,0.005209418,0.0,0.1693570036815264,0.3918838530960346,0.0859084237021866,0.692588301780164,0.1123355605404028,0.1870694968042622,0.0474571823503178,0.0,0.0346805598556627,0.0001941981886458,4.045795596787539e-05,0.4675968718943166,0.1452036039687048,0.0061819756718913,0.0,2015,0.1973794725348563,27528.61,10677.22,69761.43,0.1861594975708022,0.4748192913852352,0.3160327052968361,0.0229885057471264,0.0372353697314172,0.3693622379606778,0.4836743879673424,0.1097280043405624,2,0.016,0.033,30,1.782,53.462,51,2.196,112.017,0,0.0,0.0,0.019066017134218,0.0,1
ARLUNO,0.050542813,0.511478108,0.164571407,0.104753097,0.040572435,0.071513318,0.035008483,0.015902017,0.000448906,0.005209418,0.0,0.1693570036815264,0.3918838530960346,0.0859084237021866,0.692588301780164,0.1123355605404028,0.1870694968042622,0.0474571823503178,0.0,0.0346805598556627,0.0001941981886458,4.045795596787539e-05,0.4675968718943166,0.1452036039687048,0.0061819756718913,0.0,2016,0.1992468619246861,27535.71,10678.61,69661.42,0.1869345552814005,0.4716249559393726,0.3192339325578663,0.0222065562213605,0.0367271387998335,0.3663930400115044,0.4882700311119237,0.1086097900767382,1,0.099,0.099,30,1.519,45.568,47,1.636,76.89,0,0.0,0.0,0.0184937238493723,0.0,1
BARANZATE,0.027267306,0.221774346,0.117040132,0.395941238,0.099446457,0.116467123,0.008656632,0.013406766,0.0,0.0,0.0,0.0999244428248143,0.286534241645307,0.0631652344354693,0.676276413478013,0.2223228668336934,0.4074175657990806,0.0018397641097709,0.0,0.0477977930479707,0.0014068784368836,0.0,0.1051551447055356,0.214747367558166,0.0,0.0,2013,0.1734821428571428,26588.76,10668.68,71152.51,0.2717155266015201,0.5184581976112921,0.2019543973941368,0.007871878393051,0.068837476770944,0.5070117722027369,0.3767983872869426,0.0473523637393764,9,0.332,2.992,28,1.675,46.898,50,1.59,79.506,0,0.0,0.0,0.010625,0.0,0
BARANZATE,0.027267306,0.221774346,0.117040132,0.395941238,0.099446457,0.116467123,0.008656632,0.013406766,0.0,0.0,0.0,0.0999244428248143,0.286534241645307,0.0631652344354693,0.676276413478013,0.2223228668336934,0.4074175657990806,0.0018397641097709,0.0,0.0477977930479707,0.0014068784368836,0.0,0.1051551447055356,0.214747367558166,0.0,0.0,2014,0.1786255459488367,26780.44,10643.93,70691.44,0.2702296336796063,0.5125751776927283,0.2103608529250956,0.0068343357025697,0.0690071790965274,0.4970177852737888,0.3929944661675854,0.0409805694620984,4,0.097,0.389,29,1.141,33.089,49,1.682,82.441,0,0.0,0.0,0.0108744094839112,0.0,0
BARANZATE,0.027267306,0.221774346,0.117040132,0.395941238,0.099446457,0.116467123,0.008656632,0.013406766,0.0,0.0,0.0,0.0999244428248143,0.286534241645307,0.0631652344354693,0.676276413478013,0.2223228668336934,0.4074175657990806,0.0018397641097709,0.0,0.0477977930479707,0.0014068784368836,0.0,0.1051551447055356,0.214747367558166,0.0,0.0,2015,0.1772413793103448,26757.4,10629.55,69370.6,0.2651320243737305,0.5091401489505755,0.2177386594448205,0.0079891672308733,0.0664731934356575,0.4815602836778634,0.3989468212945976,0.0530197015918814,9,0.157,1.411,30,1.649,49.456,51,2.471,126.042,0,0.0,0.0,0.0103448275862068,0.0,0
BARANZATE,0.027267306,0.221774346,0.117040132,0.395941238,0.099446457,0.116467123,0.008656632,0.013406766,0.0,0.0,0.0,0.0999244428248143,0.286534241645307,0.0631652344354693,0.676276413478013,0.2223228668336934,0.4074175657990806,0.0018397641097709,0.0,0.0477977930479707,0.0014068784368836,0.0,0.1051551447055356,0.214747367558166,0.0,0.0,2016,0.1800311742293038,26840.71,10563.58,68657.87,0.2698160645758899,0.5139605663623131,0.2080190551806272,0.0082043138811697,0.0682753814406004,0.4937697025642966,0.384858518192385,0.0530963978027178,4,0.131,0.522,30,1.434,43.034,45,1.987,89.397,0,0.0,0.0,0.010824385174922,0.0,0
TURBIGO,0.260825983,0.208775234,0.206790644,0.186362765,0.020984418,0.019007152,0.001061371,0.025974202,0.0,0.041042777,0.029175453,0.1203045490474263,0.4493960054913374,0.2991356354692762,0.661008868309528,0.138792173669311,0.1772464328828312,0.0102356880446244,0.0250375259164953,0.3008494089262891,0.0021246095597213,0.0002112871385358,0.1631958381701988,0.1363036807043335,0.0466827194420543,0.0,2013,0.2281343081505551,27314.35,10803.03,69985.48,0.238150289017341,0.5210019267822736,0.2283236994219653,0.01252408477842,0.0553296147290767,0.4594499287690929,0.4134025221395088,0.0718179343623214,0,0.0,0.0,31,1.997,61.907,40,1.216,48.623,0,0.0,0.0,0.0159761711345789,0.0,1
TURBIGO,0.260825983,0.208775234,0.206790644,0.186362765,0.020984418,0.019007152,0.001061371,0.025974202,0.0,0.041042777,0.029175453,0.1203045490474263,0.4493960054913374,0.2991356354692762,0.661008868309528,0.138792173669311,0.1772464328828312,0.0102356880446244,0.0250375259164953,0.3008494089262891,0.0021246095597213,0.0002112871385358,0.1631958381701988,0.1363036807043335,0.0466827194420543,0.0,2014,0.2317139737991266,27310.26,10770.39,69425.56,0.2365033621517771,0.517195004803074,0.2318924111431316,0.0144092219020172,0.0561610600486327,0.4523882256496113,0.4150245772899427,0.0764261370118131,0,0.0,0.0,33,1.206,39.794,40,1.261,50.428,0,0.0,0.0,0.0165120087336244,0.0,1
TURBIGO,0.260825983,0.208775234,0.206790644,0.186362765,0.020984418,0.019007152,0.001061371,0.025974202,0.0,0.041042777,0.029175453,0.1203045490474263,0.4493960054913374,0.2991356354692762,0.661008868309528,0.138792173669311,0.1772464328828312,0.0102356880446244,0.0250375259164953,0.3008494089262891,0.0021246095597213,0.0002112871385358,0.1631958381701988,0.1363036807043335,0.0466827194420543,0.0,2015,0.2366401753905179,27273.08,10788.72,69495.14,0.2332881224568882,0.499321836853323,0.2507266033714396,0.0166634373183491,0.0549472688600084,0.4280946656044283,0.4321045466741238,0.0848535188614394,0,0.0,0.0,31,1.977,61.3,51,1.935,98.709,0,0.0,0.0,0.0175390517950123,0.0,1
TURBIGO,0.260825983,0.208775234,0.206790644,0.186362765,0.020984418,0.019007152,0.001061371,0.025974202,0.0,0.041042777,0.029175453,0.1203045490474263,0.4493960054913374,0.2991356354692762,0.661008868309528,0.138792173669311,0.1772464328828312,0.0102356880446244,0.0250375259164953,0.3008494089262891,0.0021246095597213,0.0002112871385358,0.1631958381701988,0.1363036807043335,0.0466827194420543,0.0,2016,0.2407101568951279,27241.14,10759.06,70671.41,0.2323683699242277,0.495822809403536,0.2558772100252574,0.0159316106469788,0.0562509844257576,0.4217855831217892,0.4393637669420642,0.0825996655103889,0,0.0,0.0,32,1.712,54.798,37,1.449,53.615,0,0.0,0.0,0.0187173135150013,0.0,1
GREZZAGO,0.009762324,0.496231856,0.199128236,0.168481682,0.021374638,0.064137529,0.015448556,0.018008733,0.0,0.007426447,0.0,0.1940117086555445,0.3393885508182365,0.025657124894393,0.7200316455696201,0.1369733218254461,0.2217392660967952,0.0086471006368761,0.0,0.0195270206870301,0.0005277573158656,4.059671660505222e-05,0.408159388747195,0.2050540155721187,0.0,0.0,2013,0.1330589849108367,27194.49,10700.53,70884.25,0.2137791286727457,0.5106382978723404,0.2613981762917933,0.0141843971631205,0.0490306619233157,0.4431302785144836,0.4307901714683976,0.0770488880938029,3,0.244,0.732,30,1.747,52.401,44,1.478,65.045,0,0.0,0.0,0.0096021947873799,1.0,0
GREZZAGO,0.009762324,0.496231856,0.199128236,0.168481682,0.021374638,0.064137529,0.015448556,0.018008733,0.0,0.007426447,0.0,0.1940117086555445,0.3393885508182365,0.025657124894393,0.7200316455696201,0.1369733218254461,0.2217392660967952,0.0086471006368761,0.0,0.0195270206870301,0.0005277573158656,4.059671660505222e-05,0.408159388747195,0.2050540155721187,0.0,0.0,2014,0.1383669285958319,27103.94,10639.03,69411.56,0.2027627035027133,0.5135668475579674,0.27084361124815,0.0128268376911692,0.039519472460761,0.4411009202693536,0.445596694671234,0.0737829125986514,0,0.0,0.0,30,1.332,39.951,38,1.243,47.251,0,0.0,0.0,0.0102494021182097,1.0,0
GREZZAGO,0.009762324,0.496231856,0.199128236,0.168481682,0.021374638,0.064137529,0.015448556,0.018008733,0.0,0.007426447,0.0,0.1940117086555445,0.3393885508182365,0.025657124894393,0.7200316455696201,0.1369733218254461,0.2217392660967952,0.0086471006368761,0.0,0.0195270206870301,0.0005277573158656,4.059671660505222e-05,0.408159388747195,0.2050540155721187,0.0,0.0,2015,0.1426688632619439,27368.84,10661.24,70637.38,0.1904055390702275,0.5113748763600395,0.2868447082096934,0.0113748763600395,0.038580207152427,0.433593257330117,0.4669771992152957,0.0608493363021601,1,0.098,0.098,30,1.98,59.403,45,1.436,64.634,0,0.0,0.0,0.0128500823723228,0.0,0
GREZZAGO,0.009762324,0.496231856,0.199128236,0.168481682,0.021374638,0.064137529,0.015448556,0.018008733,0.0,0.007426447,0.0,0.1940117086555445,0.3393885508182365,0.025657124894393,0.7200316455696201,0.1369733218254461,0.2217392660967952,0.0086471006368761,0.0,0.0195270206870301,0.0005277573158656,4.059671660505222e-05,0.408159388747195,0.2050540155721187,0.0,0.0,2016,0.1494556252062025,27339.4,10651.46,70472.54,0.19533527696793,0.5092322643343051,0.282312925170068,0.0131195335276967,0.0422687736652594,0.4358905301814149,0.4578266391771543,0.0640140569761713,1,0.181,0.181,32,1.741,55.706,38,1.241,47.162,0,0.0,0.0,0.0125371164632134,0.0,0
SAN GIULIANO MILANESE,0.025085225,0.639829356,0.10417844,0.127877314,0.038632345,0.038347673,0.003095742,0.010998032,0.0,0.011955873,0.0,0.1386475688942016,0.3642863915727507,0.0576878467663794,0.7252855059457031,0.08591373230279,0.1459345910457546,0.0129593799808924,0.0,0.0370660918055237,0.0006795180514325,0.0005500860416358,0.5948145084213693,0.1089882238492928,0.0138977620519183,0.0,2013,0.1855799876797814,27429.83,10704.91,69848.12,0.2240898498682049,0.4897811055506743,0.2682507544791229,0.0178782901019979,0.0490538376684484,0.4058123996798764,0.450932423988954,0.0942013386627211,6,0.315,1.891,28,1.612,45.147,49,1.949,95.5,0,0.0,0.0,0.0151860085170206,0.0,0
SAN GIULIANO MILANESE,0.025085225,0.639829356,0.10417844,0.127877314,0.038632345,0.038347673,0.003095742,0.010998032,0.0,0.011955873,0.0,0.1386475688942016,0.3642863915727507,0.0576878467663794,0.7252855059457031,0.08591373230279,0.1459345910457546,0.0129593799808924,0.0,0.0370660918055237,0.0006795180514325,0.0005500860416358,0.5948145084213693,0.1089882238492928,0.0138977620519183,0.0,2014,0.1899994689043496,27501.85,10682.99,69687.27,0.223284332393937,0.4878894051336735,0.2700510320664178,0.0187752304059715,0.0483052060376304,0.4010762095302549,0.4509184213760199,0.0997001630560946,2,0.051,0.101,30,1.145,34.357,48,1.592,76.428,0,0.0,0.0,0.0161453077699293,0.0,1
SAN GIULIANO MILANESE,0.025085225,0.639829356,0.10417844,0.127877314,0.038632345,0.038347673,0.003095742,0.010998032,0.0,0.011955873,0.0,0.1386475688942016,0.3642863915727507,0.0576878467663794,0.7252855059457031,0.08591373230279,0.1459345910457546,0.0129593799808924,0.0,0.0370660918055237,0.0006795180514325,0.0005500860416358,0.5948145084213693,0.1089882238492928,0.0138977620519183,0.0,2015,0.1934656762972165,27635.08,10691.64,70104.91,0.2203242507841729,0.4757945655870904,0.2846075356184573,0.0192736480102792,0.0466615077259912,0.3834487497517198,0.467798831659131,0.1020909108631578,3,0.055,0.164,30,1.646,49.393,51,2.044,104.261,0,0.0,0.0,0.0169702096164521,0.0,1
SAN GIULIANO MILANESE,0.025085225,0.639829356,0.10417844,0.127877314,0.038632345,0.038347673,0.003095742,0.010998032,0.0,0.011955873,0.0,0.1386475688942016,0.3642863915727507,0.0576878467663794,0.7252855059457031,0.08591373230279,0.1459345910457546,0.0129593799808924,0.0,0.0370660918055237,0.0006795180514325,0.0005500860416358,0.5948145084213693,0.1089882238492928,0.0138977620519183,0.0,2016,0.1962912232641449,27555.12,10641.05,70272.84,0.2166423248324158,0.4819308691907276,0.2824401752612066,0.0189866307156499,0.0448956615584221,0.3905171771673656,0.4655530671845628,0.0990340940896495,2,0.523,1.046,30,1.474,44.226,51,1.548,78.951,0,0.0,0.0,0.0179643873142977,0.0,1
BRESSO,0.014182566,0.018890571,0.35149691,0.240194134,0.20248944,0.170816308,0.0,0.0,0.0,0.00193007,0.0,0.154178083148877,0.2633296618613706,0.1091515787124935,0.697402491874323,0.1668020604268388,0.4304569301337775,0.0,0.0,0.0730535078544343,0.0091058196759068,0.0015077818294521,0.042247455574256,0.2763675400336918,0.0010938809350927,0.0,2013,0.2758528068761751,27660.64,10746.38,70217.26,0.2195892575039494,0.4616113744075829,0.2945234333859926,0.0242759347024749,0.0453766912075893,0.3579315210252418,0.4700991740178037,0.1265926137493651,10,0.328,3.275,29,1.747,50.677,50,1.81,90.504,0,0.0,0.0,0.0181880971566708,0.0,1
BRESSO,0.014182566,0.018890571,0.35149691,0.240194134,0.20248944,0.170816308,0.0,0.0,0.0,0.00193007,0.0,0.154178083148877,0.2633296618613706,0.1091515787124935,0.697402491874323,0.1668020604268388,0.4304569301337775,0.0,0.0,0.0730535078544343,0.0091058196759068,0.0015077818294521,0.042247455574256,0.2763675400336918,0.0010938809350927,0.0,2014,0.2786132476179543,27721.63,10693.77,69763.11,0.2207100279580102,0.4515482407553938,0.3021575143746373,0.0255842169119586,0.0449772419570813,0.3478275625533522,0.4770978869866935,0.130097308502873,5,0.106,0.53,30,1.131,33.928,48,1.626,78.033,0,0.0,0.0,0.019247694485899,0.0,1
BRESSO,0.014182566,0.018890571,0.35149691,0.240194134,0.20248944,0.170816308,0.0,0.0,0.0,0.00193007,0.0,0.154178083148877,0.2633296618613706,0.1091515787124935,0.697402491874323,0.1668020604268388,0.4304569301337775,0.0,0.0,0.0730535078544343,0.0091058196759068,0.0015077818294521,0.042247455574256,0.2763675400336918,0.0010938809350927,0.0,2015,0.2806079584510807,27744.04,10667.7,70408.48,0.2170986907829013,0.4404542825595457,0.3165255796834744,0.0259214469740785,0.0436274478037864,0.3315065985978971,0.4921275228104947,0.1327384307878216,10,0.221,2.213,29,1.712,49.643,51,2.171,110.743,0,0.0,0.0,0.0190559841136485,0.0,1
BRESSO,0.014182566,0.018890571,0.35149691,0.240194134,0.20248944,0.170816308,0.0,0.0,0.0,0.00193007,0.0,0.154178083148877,0.2633296618613706,0.1091515787124935,0.697402491874323,0.1668020604268388,0.4304569301337775,0.0,0.0,0.0730535078544343,0.0091058196759068,0.0015077818294521,0.042247455574256,0.2763675400336918,0.0010938809350927,0.0,2016,0.2806174957118353,27774.58,10663.52,70132.86,0.2098575890730054,0.4478797183545979,0.3165334321562814,0.0257292604161151,0.0421779823061875,0.3376016198507964,0.4915026439547386,0.1287177538882775,7,0.124,0.865,30,1.415,42.455,50,1.639,81.941,0,0.0,0.0,0.0197827329902801,0.0,1
PESCHIERA BORROMEO,0.021527145,0.448118748,0.125935249,0.111068707,0.06266289,0.167254944,0.005797359,0.014144586,0.00076941,0.042720963,0.0,0.1656325491079306,0.4157307219016537,0.0797974919393155,0.7280960604425261,0.0792290478521061,0.2001956721681004,0.0129062646164127,0.0,0.0449759852031414,0.0019206519916316,0.0003229795950053,0.451051770411436,0.1670794976935544,0.0430381076331095,0.0,2013,0.1772601658112909,28293.54,10584.07,70656.68,0.1901131481817631,0.3930537907666243,0.3611665759060931,0.0556664851455194,0.0278280782334644,0.241208748540262,0.4788305723370475,0.2521326008892259,4,0.24,0.959,28,1.665,46.625,49,2.003,98.171,0,0.0,0.0,0.0135982804755011,0.0,0
PESCHIERA BORROMEO,0.021527145,0.448118748,0.125935249,0.111068707,0.06266289,0.167254944,0.005797359,0.014144586,0.00076941,0.042720963,0.0,0.1656325491079306,0.4157307219016537,0.0797974919393155,0.7280960604425261,0.0792290478521061,0.2001956721681004,0.0129062646164127,0.0,0.0449759852031414,0.0019206519916316,0.0003229795950053,0.451051770411436,0.1670794976935544,0.0430381076331095,0.0,2014,0.1851112749989154,28372.06,10539.0,70631.89,0.1930976329578991,0.3902909112810938,0.3588508100945612,0.0577606456664458,0.0276628831863994,0.237860184156761,0.4751280288280784,0.2593489038287611,0,0.0,0.0,30,1.171,35.145,47,1.675,78.724,0,0.0,0.0,0.0144896099952279,0.0,0
